,sbj0,sbj1,sbj2,sbj3,sbj4,sbj5,sbj6,sbj7,sbj8
электропечь,0.0,9.1138179414e-05,0.0,0.0,4.40544463345e-05,0.0,4.77653293274e-06,2.62583157088e-15,0.0
солоу,0.0,0.0,0.0,0.0,0.0,4.12076879002e-05,0.0,0.0,0.0
майклом,0.0,0.0,0.0,0.0,0.0,4.13582893088e-05,0.0,0.0,4.89338563057e-05
хлоридных,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12847298475e-15,0.00119310582522
вэф,0.0,0.0,0.0,0.0,0.0,0.000206038443139,0.0,0.0,0.0
competitiveness,0.0,0.0,0.0,0.0,0.0,8.24153758003e-05,0.0,0.0,0.0
index,0.0,0.0,0.0,0.0,0.0,0.000164830751601,0.0,0.0,0.0
gci,0.0,0.0,0.0,0.0,0.0,8.24153758003e-05,0.0,0.0,0.0
каджия,0.0,4.57840978925e-05,0.0,3.02831132566e-12,0.0,0.0,0.0,0.0,0.0
ти,0.0,0.0,0.0,0.0,0.0,4.14946698584e-05,4.34560570284e-05,0.0,0.0
бизнесклимат,0.0,0.0,0.0,0.0,0.0,4.12076879002e-05,0.0,0.0,0.0
макроэкономическая,0.0,0.0,0.0,0.0,0.0,7.89741825429e-05,3.65440541827e-06,0.0,0.0
интернеттрафика,0.0,0.0,0.0,0.0,0.0,4.12076879002e-05,0.0,0.0,0.0
usbмодемы,0.0,0.0,0.0,0.0,0.0,4.12076879002e-05,0.0,0.0,0.0
networked,0.0,0.0,0.0,0.0,0.0,4.12076879002e-05,0.0,0.0,0.0
readiness,0.0,0.0,0.0,0.0,0.0,4.12076879002e-05,0.0,0.0,0.0
nri,0.0,0.0,0.0,0.0,0.0,8.24153758003e-05,0.0,0.0,0.0
субтеста,0.0,2.19746604539e-14,0.0,0.0,4.89362537337e-05,0.0,0.0,0.0,0.0
иктинфраструктуры,0.0,0.0,0.0,0.0,0.0,4.12076879002e-05,0.0,0.0,0.0
теремок,0.0,0.0,0.000124043697724,0.0,0.0,0.0,0.0,0.0,0.0
насосафорсунки,0.0,4.93117814648e-14,0.0,0.0,1.06530439309e-13,0.0,4.3760821427e-05,0.0,0.0
aliance,0.0,0.0,0.0,0.0,0.0,4.12076879002e-05,0.0,0.0,0.0
bsa,0.0,0.0,0.0,0.0,0.0,4.12076879002e-05,0.0,0.0,0.0
idi,0.0,0.0,0.0,0.0,0.0,4.12076879002e-05,0.0,0.0,0.0
itu,0.0,0.0,0.0,0.0,0.0,4.12076879002e-05,0.0,0.0,0.0
госкомстат,0.0,0.0,0.0,0.0,0.0,8.24153758003e-05,0.0,0.0,0.0
глоб,0.0,0.0,0.0,0.0,0.0,4.12076879002e-05,0.0,0.0,0.0
директорский,0.0,0.0,0.0,0.000107287814899,0.0,0.0,0.0,0.0,0.0
общеотраслевой,0.0,0.0,0.0,0.0,0.0,4.12076879002e-05,0.0,0.0,0.0
инфокоммуникаций,0.0,0.0,0.0,0.0,0.0,4.12076879002e-05,0.0,0.0,0.0
управління,0.0,0.0,0.0,0.0,0.0,4.12076879002e-05,0.0,0.0,0.0
plugplay,0.0,0.0,0.0,5.36439074494e-05,0.0,0.0,2.20865280953e-15,0.0,0.0
господарювання,0.0,0.0,0.0,0.0,0.0,4.12076879002e-05,0.0,0.0,0.0
ames,0.0,0.0,0.0,5.36439074494e-05,0.0,0.0,0.0,0.0,0.0
транспорті,0.0,0.0,0.0,0.0,0.0,4.12076879002e-05,0.0,0.0,0.0
вип,0.0,0.0,0.0,0.0,0.0,4.12076879002e-05,0.0,0.0,0.0
подсолнечный,5.10581267008e-05,0.0,0.0,0.0,0.000246003415668,0.0,2.48088938282e-10,0.0,2.02461224869e-12
одеса,0.0,0.0,0.0,0.0,0.0,4.12076879002e-05,0.0,0.0,0.0
рпкс,0.0,0.0,0.000124043726828,0.0,0.0,0.0,0.0,0.0,0.0
онму,0.0,0.0,0.0,0.0,0.0,4.12076879002e-05,0.0,0.0,0.0
lanкабели,0.0,0.0,0.0,0.0,0.0,0.000123623060063,0.0,0.0,0.0
отдалённые,0.0,0.0,0.0,0.0,0.0,4.12076842622e-05,0.0,0.0,0.0
переоборудование,0.0,0.0,0.000310109258862,0.0,0.0,0.0,0.0,0.0,1.34953531098e-13
lanкабелей,0.0,0.0,0.0,0.0,0.0,4.12076842622e-05,0.0,0.0,0.0
интернеттрафик,0.0,0.0,0.0,0.0,0.0,4.12076842622e-05,0.0,0.0,0.0
ответвление,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00137421232648,0.0
lanкабелями,0.0,0.0,0.0,0.0,0.0,4.12076842622e-05,0.0,0.0,0.0
шнуровой,0.0,0.0,0.0,0.0,0.0,4.17177398049e-05,0.0,5.14750026923e-05,0.0
многопарными,0.0,0.0,0.0,0.0,0.0,4.12076842622e-05,0.0,0.0,0.0
протяженный,0.0,0.0,0.0,0.0,0.00268965121359,0.0,0.0,0.0,4.2940628191e-06
lanкабелям,0.0,0.0,0.0,0.0,0.0,4.12076842622e-05,0.0,0.0,0.0
вячеслава,0.0,0.0,0.0,0.000268219533609,0.0,0.0,0.0,0.0,0.0
скс,3.15771124804e-08,3.45612122254e-10,0.0,0.000102716869151,0.0,4.46938538516e-05,0.0,0.0,0.0
оконечный,0.0,0.0,0.0,0.0,0.0,4.12076842622e-05,0.0,0.0,0.0
ракетостроение,0.0,4.4938413339e-05,0.0,1.06425344543e-14,0.0,4.19843272539e-05,0.0,5.21005385963e-05,0.0
парный,4.93788766386e-14,1.07132803063e-12,0.0,3.62023491019e-15,4.33298228018e-05,0.00012663344387,0.0,0.0,2.03880654226e-06
цод,1.7193823254e-08,1.0398478606e-10,0.0,0.000102735524706,0.0,4.4691038056e-05,0.0,0.0,0.0
медножильного,0.0,0.0,0.0,0.0,0.0,4.12076842622e-05,0.0,0.0,0.0
тингового,0.0,0.0,0.0,0.0,0.0,4.12076842622e-05,0.0,0.0,0.0
материалоемкий,0.0,0.0,0.0,0.0,0.0,4.12076842622e-05,0.0,0.0,0.0
опф,0.0,0.0,0.0,0.0,0.0,8.24153685244e-05,0.0,0.0,0.0
полуавтоматический,1.34412338031e-14,0.0,6.14018426859e-05,0.0,1.23160259768e-09,4.16172188125e-05,0.0,1.7398803509e-09,0.0
жертвовать,0.0,0.0,0.0,0.0,0.0,4.12076842622e-05,0.0,0.0,0.0
безрассудный,0.0,0.0,0.0,0.0,0.0,4.12076842622e-05,0.0,0.0,0.0
дисконтировать,0.0,0.0,0.0,3.31250868749e-14,3.57402200279e-07,0.00016452978889,0.0,0.0,0.0
едввд,0.0,0.0,6.20218488621e-05,0.0,0.0,0.0,0.0,0.0,0.0
внд,0.0,0.0,0.0,0.0,0.0,8.24153685244e-05,0.0,0.0,0.0
неотрицательных,0.0,0.0,0.0,0.0,0.0,4.12076842622e-05,0.0,0.0,0.0
естественнонаучную,0.0,0.0,6.2021856138e-05,0.0,0.0,0.0,0.0,0.0,0.0
разносторонний,0.0,4.74297703477e-05,0.0,2.61934083364e-13,0.0,3.97265102947e-05,0.0,0.0,0.0
кабельnews,0.0,0.0,0.0,0.0,0.0,4.12076842622e-05,0.0,0.0,0.0
колтынюком,0.0,0.0,0.0,0.0,0.0,4.12076842622e-05,0.0,0.0,0.0
минэкономразвития,5.26918556716e-05,0.0,0.0,5.50090682166e-15,0.0,8.26976212915e-16,4.35810252384e-05,0.0,0.0
прошлогодний,0.000104952494439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
высокопроизводительный,5.40497123478e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.00137421232648,0.0
стройка,5.25782852492e-05,0.0,0.0,1.15791369006e-14,0.0,0.0,2.70093409444e-13,0.0,9.81312114163e-05
усиливаться,0.000180624469067,6.41511332944e-09,2.17522528954e-15,8.90430146683e-06,4.9527745432e-05,0.000114924041554,6.96174392942e-05,0.0,0.0
краеугольный,5.24762472196e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
смр,0.000260513741523,0.0,0.0,0.0,1.74035426426e-06,9.98438220989e-10,0.0,0.0,0.0
вовсю,0.0,0.0,0.0,0.0,0.0,4.12076842622e-05,0.0,0.0,0.0
обусловливаться,5.76285056013e-05,4.16767979914e-05,0.0,0.000161015443155,0.0,1.04430149966e-13,0.0,0.0,4.86205972265e-05
научноинновационных,0.0,0.0,0.0,5.36439147254e-05,0.0,0.0,0.0,0.0,0.0
подрядный,0.000173409716808,7.07238087538e-11,0.0,0.0,5.2467319378e-10,6.98655858287e-05,0.0,0.0,0.0
субподрядный,5.24762472196e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
узкоспециализированных,5.24762472196e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
пнр,0.000104952494439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
пусконаладочные,5.24762472196e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
дехлорирование,0.0,4.57841088064e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
строительномонтажной,5.24762472196e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
викторовичем,0.0,0.0,0.000124043712276,0.0,0.0,0.0,0.0,0.0,0.0
усреднённые,5.24762472196e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
расценка,5.24762472196e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
турбонаддува,0.0,0.0,0.0,0.0,9.92351529048e-15,0.00131923856679,3.86585043033e-16,0.0,0.0
распространённые,5.24762472196e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
материалоёмкостью,5.24762472196e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
пренебрегать,0.000104914819531,4.58169815829e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
срывать,5.24762472196e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
процветать,5.24762472196e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
прочить,5.23169037479e-05,0.0,0.0,5.38067979505e-05,0.0,0.0,0.0,0.0,0.0
engines,0.000104952494439,0.0,0.0,0.0,2.39075218769e-15,0.0,0.0,0.0,0.0
тендерный,5.57523853786e-05,0.0,0.0,0.000103938786197,0.0,0.0,0.0,0.0,0.0
бескремнистой,0.0,0.0,0.0,0.0,0.0,0.0,8.7521642854e-05,0.0,0.0
однослойных,0.000104748985905,0.0,0.0,2.08041512906e-07,0.0,0.0,0.0,0.0,0.0
легальный,6.12891817582e-05,1.9237454956e-16,0.0,0.0,4.12786212109e-05,6.47181295221e-08,0.0,5.14409948664e-05,0.0
httpwwwseatechruruslibraryarthtm,0.0,4.57840978925e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
среднеквадратическая,0.0,0.0,0.0,0.0,4.89362573717e-05,0.0,0.0,0.0,0.0
symposium,0.0,0.0,0.0,0.0,9.78725074674e-05,0.0,0.0,1.4511243515e-15,0.0
nrel,0.0,0.0,2.42156872332e-08,0.0,4.89171143272e-05,7.80171066639e-12,0.0,2.65061236848e-11,0.0
неценовой,5.24762472196e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
шантаж,5.24762472196e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
взаимовлияние,0.0,0.0,0.0,1.31308709683e-07,0.0,0.0,4.3653701141e-05,0.0,0.0
гэсн,5.24762472196e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
фер,5.24762472196e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
𝐶𝑥𝑖,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.21201145602e-05,0.0
малеханов,0.0,0.0,0.000124043697724,0.0,0.0,0.0,0.0,0.0,0.0
саморегулируемых,5.24762472196e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
сажеобразованием,0.0,0.0,0.0,0.0,4.89362537337e-05,0.0,2.23883615097e-13,0.0,0.0
слюняева,5.24762472196e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
обсудить,5.53622376174e-05,0.0,0.0,0.0,0.0,0.0,0.000128875792143,0.0,0.0
ермолаев,0.000104952494439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
нцс,0.00010280762217,1.17262550248e-06,0.0,0.0,9.75362468125e-07,3.83116310766e-16,0.0,0.0,4.88839868922e-05
аникин,0.0,0.0,3.80214686402e-08,0.0,0.0,4.11824294133e-05,0.0,0.0,0.0
составля,5.24762472196e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
завышение,0.000173996770172,0.0,0.0,0.0,0.0,3.22409353557e-16,0.0,0.0,0.000180947172339
непроизводственной,5.24762472196e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
петербургу,5.24762472196e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
нездоровиться,5.24762472196e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
нива,0.0,0.0,0.0,0.0,0.000244681228651,0.0,0.0,0.0,0.0
httpwwwfontankaru,5.24762472196e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
костина,5.24762472196e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
минрегионе,5.24762472196e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
httpwwwkccsrucgibinmainpltypenewssubtypenewsfname,5.24762472196e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
розничный,0.0,0.0,0.0,0.00152910070028,0.0,7.286773962e-11,0.0,0.0,0.0
внутрифирменный,0.0,0.0,0.0,5.36439074494e-05,0.0,1.0107268077e-13,0.0,0.0,0.0
розничный,1.89893049202e-11,2.19575551318e-13,2.36374653468e-05,0.00036041191197,0.0,0.000284340552753,2.7126892399e-10,5.00363839251e-09,0.0
руководителясоздателя,0.0,0.0,0.0,5.36439074494e-05,0.0,1.70560078918e-14,0.0,0.0,0.0
италии,0.0,0.00013491329446,7.41728727007e-05,0.0,0.0,0.0,8.12794896774e-05,0.0,0.0
энтузиазм,0.0,0.0,0.0,5.36439074494e-05,0.0,2.75369706421e-13,0.0,0.0,0.0
радеть,0.0,0.0,0.0,5.36439074494e-05,0.0,1.65965873856e-13,0.0,0.0,0.0
зало,0.0,0.0,1.41342319793e-11,5.36300503882e-05,0.0,2.67602562332e-09,0.0,0.0,4.91228311148e-05
венчурное,0.0,0.0,0.0,0.000105422986962,0.0,1.72173884039e-07,0.0,1.59407795763e-06,0.0
распорядок,0.0,0.0,0.0,5.36439074494e-05,0.0,1.40860240816e-14,0.0,0.0,0.0
перерасти,0.0,0.0,0.0,5.36439074494e-05,0.0,3.50989989026e-13,0.0,0.0,0.0
репутационные,0.0,0.0,0.0,5.36439074494e-05,0.0,3.11036271608e-13,0.0,0.0,0.0
сертификационный,0.0,0.0,0.0,5.36439074494e-05,0.0,8.67558385157e-14,0.0,0.0,0.0
зарегламентированых,0.0,0.0,0.0,5.36439038115e-05,0.0,3.48949840377e-12,0.0,0.0,0.0
поспевать,0.0,0.0,0.0,5.36439074494e-05,0.0,1.02518782851e-13,0.0,0.0,0.0
ресертификационных,0.0,0.0,0.0,5.36439074494e-05,0.0,1.3910555108e-13,0.0,0.0,0.0
целевой,0.0,0.0,0.0,0.0,0.0,0.00263847713359,0.0,0.0,0.0
аудитов,0.0,0.0,0.0,5.36439074494e-05,0.0,5.68126986699e-14,0.0,0.0,0.0
ощущаться,5.60469088668e-05,0.0,1.76447190836e-15,5.28613491042e-05,8.82195706708e-07,6.78589717751e-09,4.06254766858e-05,0.0,0.0
продиктовать,0.0,0.0,0.0,5.41236331628e-05,0.0,9.50254652743e-10,0.0,0.0,4.86730059492e-05
довольствоваться,0.0,0.0,0.0,5.36439074494e-05,0.0,2.88091626293e-13,0.0,0.0,0.0
умар,0.0,0.0,0.0,0.0,4.89362537337e-05,0.0,0.0,0.0,0.0
радаев,0.0,0.0,0.0,5.36439074494e-05,0.0,1.54877955079e-13,0.0,0.0,0.0
fmcg,0.0,0.0,0.0,5.36439074494e-05,0.0,1.73349439729e-13,0.0,0.0,0.0
бурмистров,0.0,0.0,0.0,5.36439074494e-05,0.0,9.99366171414e-13,0.0,0.0,0.0
неблокирующей,0.0,0.0,0.0,0.000214575629798,0.0,0.0,0.0,0.0,0.0
концентрация,0.0,0.0,0.0,0.0,0.00134724995587,0.0,0.0,0.0,0.0
f,0.0,4.57840978925e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.92539376878e-15
рулонный,0.00138058571611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ильича,0.0,4.57841015304e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
буревестник,0.0,0.000137352311867,0.0,0.0,0.0,0.0,0.0,0.0,0.0
derivatives,0.0,4.57841015304e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
субмиллиметрового,0.0,4.57841015304e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
мезорельеф,0.0,4.57841015304e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
жидкокерамическое,0.0,0.0,0.0,0.0,9.78725074674e-05,0.0,0.0,0.0,0.0
расфокусированным,0.0,9.15682030609e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
промерить,0.0,4.57841015304e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
leica,0.0,4.57841015304e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
размытия,0.0,4.57841015304e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hyper,0.0,0.0,0.0,0.0,4.88756159029e-05,0.0,0.0,0.0,9.82875571935e-05
уточнять,3.98707407998e-16,5.04688396177e-05,0.0,3.55042885758e-07,5.26180466724e-15,3.73551920347e-05,0.0,3.37830620683e-14,0.000195694563445
быстроразъемных,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.21201181982e-05,0.0
вентильный,5.9816582243e-11,0.0,0.0,0.00458509102464,1.948299996e-06,0.0,0.0,0.0,0.0
выесовые,0.0,0.0,0.0,0.0,0.0,4.12076842622e-05,0.0,0.0,0.0
невыполнимый,8.01961172166e-14,0.0,6.20365099167e-05,5.33821184945e-05,2.27251049978e-07,0.0,0.0,0.0,0.0
вентильный,1.58751852809e-12,6.34144016658e-05,0.0,0.000483397772769,2.9542383345e-05,0.0,0.0,0.0,0.0
spi,1.99926487583e-13,0.0,0.0,1.51687017933e-05,3.50987174897e-05,0.0,0.0,0.0,0.0
оптоэлектрические,1.47731585537e-13,0.0,0.0,5.43824580745e-06,4.39752548118e-05,0.0,0.0,0.0,0.0
урала,0.0,0.0,0.0,0.0,0.0,0.0,4.3760821427e-05,0.0,0.0
кососимметричном,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.21201145602e-05,0.0
бесколлекторными,4.61603377744e-08,8.32055964791e-15,0.0,5.35746439709e-05,2.01353298479e-08,0.0,0.0,0.0,0.0
отремонтировать,0.00138058559969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.42151738813e-15
бесколлекторным,4.36374825163e-10,3.00045920862e-15,0.0,5.36352636118e-05,7.47569295356e-09,0.0,0.0,0.0,0.0
различимый,6.34095857419e-12,0.0,1.26747522068e-16,0.0,0.0,0.0,0.0,4.47634932119e-15,4.91133432661e-05
возбужденный,1.93283375416e-11,0.0,0.0,6.0466441937e-05,1.59083217519e-12,0.0,0.0,0.0,0.000141093711136
закоксованного,0.0,0.0,0.0,0.0,4.89362537337e-05,0.0,0.0,0.0,0.0
потокосцепления,9.70448787996e-09,1.24093206685e-14,0.0,5.36297702638e-05,3.85141696313e-09,0.0,0.0,0.0,0.0
instruments,1.02384696277e-07,5.38207350473e-05,0.0,4.40694966528e-05,4.87750320133e-08,0.0,0.0,0.0,0.0
ассемблерного,6.93047441658e-09,1.04556501871e-14,0.0,5.36361185368e-05,6.39761632559e-10,0.0,0.0,0.0,0.0
программнореализованный,2.17972448979e-08,1.46279083274e-14,0.0,5.35756043973e-05,4.19829255804e-08,0.0,0.0,0.0,0.0
пропорциональноинтегральный,2.21988175326e-05,1.26957152134e-15,0.0,0.000131981520099,5.70830115976e-06,0.0,0.0,0.0,0.0
мнить,1.04140117414e-14,0.0,0.0,0.000160931711434,1.43645683782e-16,0.0,0.0,0.0,0.0
логфайлами,5.40528315466e-14,0.0,0.0,0.0,4.89362537337e-05,0.0,0.0,0.0,0.0
автоподстройки,0.0,0.0,0.0,0.0,0.00134724983945,0.0,0.0,0.0,0.0
дифференциальный,1.13605580498e-09,4.61569496545e-14,0.0,0.00119260512292,0.00154893007129,0.0,0.0,0.00284511782229,0.0
кий,0.0,0.000165387435118,1.08798447682e-11,0.0,0.000149910396431,9.77491267725e-16,0.0,1.69820449749e-14,6.50400979794e-05
rover,0.0,0.0,0.0,0.0,4.89362537337e-05,0.0,0.0,0.0,0.0
фапч,0.0,0.0,0.0,0.0,0.000146808772115,0.0,0.0,0.0,0.0
астатический,0.0,0.0,0.0,0.0,4.89362500957e-05,0.0,0.0,0.0,0.0
затухающий,0.0,0.0,0.0,0.0,5.05696225446e-05,3.96351679228e-05,0.0,0.0,4.93482657475e-05
автоподстройки,0.0,0.0,0.0,0.0,0.000195745000383,0.0,0.0,0.0,0.0
звязок,0.0,0.0,0.0,0.0,0.000146808772115,0.0,0.0,0.0,0.0
мпк,0.0,0.0,6.1630133132e-05,0.0,4.92453254992e-05,0.0,0.0,0.0,0.0
свіязями,0.0,0.0,0.0,0.0,4.89362500957e-05,0.0,0.0,0.0,0.0
стеклов,0.0,0.0,0.0,0.0,4.89362500957e-05,0.0,0.0,0.0,0.0
трафика,0.0,0.0012514621485,0.0,0.0,0.0,0.0,0.0,0.0,0.0
неоднородность,0.0,3.45809996307e-13,0.0,0.0,5.86508694327e-15,0.0,4.91462648355e-09,0.00274841859937,2.2994059312e-16
сольвотермический,5.24669630977e-05,0.0,0.0,0.0,0.0,0.0,0.0,9.22202136877e-09,0.0
ruizalba,0.0,0.0,0.0,0.0,0.000146808757563,0.0,0.0,0.0,0.0
электродинамический,0.0,0.0,0.0,0.00184445409104,0.0,0.0,0.0,0.00109080213588,0.0
прирастяжении,0.0,0.0,0.0,0.0,0.0,0.0,4.3760821427e-05,0.0,0.0
нуждающийся,3.73216811188e-14,0.0,0.0,9.07488065423e-05,0.0,4.16319964613e-11,0.0,3.798839316e-05,2.84586258203e-05
когерентного,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000156360343681,0.0
терагерцового,0.0,0.000144379286212,0.0,0.000127119390527,0.0,0.0,0.0,2.4852442948e-05,0.0
модовый,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.21201181982e-05,0.0
кормушка,0.000104952494439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
средневзвешенная,3.74708814324e-12,0.0,0.0,0.0,0.0,3.93656846427e-05,1.95612074094e-06,0.0,0.0
msccirc,5.24762472196e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
гиротронов,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000104240236396,0.0
гиротрона,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000104240236396,0.0
оснащать,0.0,4.57840978925e-05,4.63728092249e-15,0.0,0.0,1.82608550846e-16,0.0,0.0,0.0
термопласт,0.0,0.0,0.0,0.0,0.0,0.0,8.7521642854e-05,0.0,0.0
электронномикроскопические,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.81536446602e-13,4.9113350542e-05
pic,5.97332716601e-15,4.87077959406e-05,0.0,0.0,2.80245204348e-14,0.0,0.0,0.000100911936897,0.0
сажин,0.0,0.0,0.0,0.00152910093311,0.0,0.0,0.0,0.0,0.0
братман,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000104240236396,0.0
терагерцевого,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.21201181982e-05,0.0
греть,0.0,4.49701942351e-10,7.78520043571e-12,0.0,1.73918754398e-10,4.44610559498e-05,0.0,0.0,4.52351705462e-05
литвак,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.21201181982e-05,0.0
суворов,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.21201181982e-05,0.0
ginzburg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000104240236396,0.0
станкостроительный,0.0,0.0,0.0,0.0,0.0,4.12076842622e-05,0.0,0.0,0.0
монополярных,0.0,0.0,2.52796148459e-08,0.0,4.89160229336e-05,1.30749699262e-11,0.0,2.89833490541e-10,0.0
range,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.21201181982e-05,0.0
gyrotrons,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.21201181982e-05,0.0
plasmas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000156360343681,0.0
адапта,0.0,1.19761353138e-15,6.16758989054e-05,0.0,2.72970538617e-07,0.0,0.0,0.0,0.0
dumbrajs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000104240236396,0.0
вайтреда,0.0,4.57841015304e-05,0.0,1.05991897117e-12,0.0,0.0,0.0,0.0,0.0
effect,0.0,0.0,0.0,2.15537644885e-16,0.0,0.0,0.0,0.000104240236396,0.0
beam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.21201181982e-05,0.0
misalignments,0.0,0.0,0.0,2.85976587141e-16,0.0,0.0,0.0,5.21201181982e-05,0.0
gyrotron,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000104240236396,0.0
s,9.7524622106e-05,1.75148358039e-07,0.0,0.0,0.000103952035715,0.0,4.71789462608e-05,0.000100872173789,0.0
радиоэкологической,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9113350542e-05
nusinovich,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000156360343681,0.0
dy,0.0,5.09007695655e-05,0.0,0.0,4.34673020209e-05,0.0,0.0,0.0,0.0
emission,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.21201181982e-05,0.0
всерос,0.0,0.0,0.0,0.0,0.0,0.0,4.3760821427e-05,0.0,0.0
аккумулировать,0.0,0.0,0.0,0.0,0.0,4.12076842622e-05,0.0,0.0,0.0
венедиктов,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000104240236396,0.0
вольтамперным,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.21201181982e-05,0.0
радиофизика,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.21201181982e-05,0.0
упр,1.23835548038e-07,0.000137244278449,0.0,0.0,0.0,1.26083607056e-16,0.0,0.0,0.0
беспоисковый,0.0,0.0,0.0,0.00152910093311,0.0,0.0,0.0,0.0,0.0
электроотпуске,0.0,6.20352693659e-08,0.0,0.0,0.0,0.0,4.37015332864e-05,0.0,0.0
пеленгатор,0.0,0.0,0.0,0.00305244326591,0.0,0.0,4.20042488258e-06,0.0,0.0
кишечник,0.0,4.58938229713e-05,0.0,0.0,0.0,3.56955724659e-16,4.36559494119e-05,0.0,0.0
южноуральский,0.0,0.0,0.0,5.36439147254e-05,0.0,0.0,0.0,0.0,0.0
беспоисковых,0.0,0.0,0.0,5.36439147254e-05,0.0,0.0,0.0,0.0,0.0
консалтинг,2.58070031123e-05,0.0,0.0,6.5799277138e-10,0.0,8.15810585753e-10,0.0,2.64865866484e-05,0.0
охулков,5.24762472196e-05,0.0,0.0,6.88652820953e-16,1.3335330703e-16,0.0,0.0,0.0,0.0
пеленгатор,0.0,0.0,0.0,0.000643723702524,0.0,0.0,2.66126454207e-09,0.0,0.0
свчтракта,0.0,0.0,0.0,0.000107287829451,0.0,0.0,0.0,0.0,0.0
кдf,0.0,0.0,0.0,0.000107287829451,0.0,0.0,0.0,0.0,0.0
